File,Lines,SLOC,CLOC,Funcs,Classes,object,case object,class,case class,abstract class,trait,extends,with
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/anchor/Anchor.scala,57,40,4,7,8,3,0,5,0,3,0,7,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/Compartment.scala,100,75,7,8,7,5,4,2,1,1,0,5,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Alignment.scala,30,23,3,2,9,7,6,2,0,2,0,6,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Description.scala,58,37,14,1,2,1,0,1,0,0,0,2,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Ellipse.scala,51,31,13,2,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/GeometricModel.scala,9,2,5,0,1,0,0,1,0,1,0,0,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/CommonLayout.scala,97,59,17,3,3,1,0,2,2,0,1,3,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/Layout.scala,7,3,0,0,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/LineLayout.scala,53,31,13,1,2,1,0,1,1,0,1,2,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/PolyLineLayout.scala,52,30,13,2,2,1,0,1,1,0,1,2,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/RectangleEllipseLayout.scala,7,2,3,0,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/RoundedRectangleLayout.scala,42,33,5,2,1,1,0,0,0,0,1,2,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/layouts/TextLayout.scala,105,78,5,5,3,1,0,2,2,0,1,3,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Line.scala,44,33,4,6,2,1,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Point.scala,37,30,0,4,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Polygon.scala,42,30,6,2,2,1,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/PolyLine.scala,53,30,16,2,2,1,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Rectangle.scala,55,38,10,2,2,1,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/RoundedRectangle.scala,56,36,14,2,2,1,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Text.scala,82,57,16,2,5,3,2,2,0,1,1,4,1
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/geometrics/Wrapper.scala,10,4,4,0,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/shape/Shape.scala,326,224,77,19,2,1,0,1,0,0,0,2,0
server/app/de/htwg/zeta/server/generator/model/shapecontainer/ShapeContainerElement.scala,8,3,2,0,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/generator/model/style/color/Color.scala,50,45,0,19,21,19,18,2,0,2,0,20,1
server/app/de/htwg/zeta/server/generator/model/style/color/ColorOrGradient.scala,7,5,0,2,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/generator/model/style/color/ColorWithTransparency.scala,9,4,3,1,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/generator/model/style/color/RGBColor.scala,15,10,0,4,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/generator/model/style/color/Transparent.scala,6,4,0,1,1,1,1,0,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/style/gradient/Gradient.scala,19,15,0,2,2,1,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/generator/model/style/gradient/GradientAlignment.scala,19,13,3,1,4,3,2,1,0,1,0,2,0
server/app/de/htwg/zeta/server/generator/model/style/gradient/GradientColorArea.scala,6,3,0,0,1,0,0,1,1,0,0,0,0
server/app/de/htwg/zeta/server/generator/model/style/HasStyle.scala,9,4,3,0,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/generator/model/style/LineStyle.scala,25,19,3,6,7,6,5,1,0,0,0,5,0
server/app/de/htwg/zeta/server/generator/model/style/Style.scala,298,225,39,24,2,1,0,1,1,0,0,2,2
server/app/de/htwg/zeta/server/generator/model/style/StyleContainerElement.scala,8,3,2,0,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/generator/parser/Cache.scala,32,25,4,6,1,0,0,1,1,0,0,0,0
server/app/de/htwg/zeta/server/generator/parser/CommonParserMethods.scala,74,54,19,26,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/generator/parser/package.scala,46,24,5,15,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/generator/parser/SprayParser.scala,575,450,34,64,9,1,0,8,7,0,1,3,1
server/app/de/htwg/zeta/server/model/AuthToken.scala,18,7,7,0,1,0,0,1,1,0,0,0,0
server/app/de/htwg/zeta/server/model/MediatorUtils.scala,12,6,0,0,3,1,0,2,2,0,0,0,0
server/app/de/htwg/zeta/server/model/metaModel/MetaModelWsActor.scala,41,26,4,2,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/metaModel/MetaModelWsMediatorActor.scala,19,12,0,2,3,1,0,2,1,0,0,1,0
server/app/de/htwg/zeta/server/model/metaModel/MetaModelWsMediatorContainer.scala,13,9,0,0,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/ConceptConsistencyChecker.scala,22,17,0,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/ConsistencyCheckResult.scala,6,3,0,0,1,0,0,1,1,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/consistencyRules/ConceptRule.scala,15,8,0,2,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/consistencyRules/ConsistencyRules.scala,13,9,0,0,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/consistencyRules/NoAmbiguousAttributes.scala,18,11,0,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/consistencyRules/NoAmbiguousInputs.scala,16,11,0,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/consistencyRules/NoAmbiguousOutputs.scala,16,11,0,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/consistencyRules/NoCyclicInheritance.scala,48,30,1,3,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/generator/ValidatorGenerator.scala,67,43,1,6,3,1,0,3,1,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/Util.scala,127,67,33,9,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/ModelValidationResult.scala,64,39,18,1,2,1,0,1,1,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/ModelValidator.scala,60,24,28,2,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/DslRule.scala,15,4,8,0,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/ElementsRule.scala,33,10,17,2,0,0,0,0,0,0,2,2,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/GeneratorRule.scala,20,5,11,1,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgeAttributeEnumTypes.scala,42,31,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgeAttributes.scala,37,27,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgeAttributeScalarTypes.scala,68,53,3,7,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/Edges.scala,26,17,3,2,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgesAttributesGlobalUnique.scala,82,60,5,8,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgesNoAttributes.scala,30,19,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgesNoSources.scala,30,19,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgesNoTargets.scala,30,19,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgeSourceNodes.scala,37,27,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/EdgeTargetNodes.scala,37,27,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/MetaModelDependent.scala,37,26,6,0,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodeAttributeEnumTypes.scala,47,34,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodeAttributes.scala,40,28,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodeAttributeScalarTypes.scala,71,52,3,7,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodeAttributesGlobalUnique.scala,150,105,6,13,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodeInputEdges.scala,34,24,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodeOutputEdges.scala,36,26,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/Nodes.scala,27,18,3,2,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodesNoAttributes.scala,32,21,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodesNoInputs.scala,32,21,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelDependent/NodesNoOutputs.scala,32,21,3,3,2,1,0,1,0,0,0,2,1
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelIndependent/EdgesAttributesNamesNotEmpty.scala,16,9,3,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelIndependent/ElementsIdsUnique.scala,27,12,10,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelIndependent/MetaModelIndependent.scala,20,8,8,0,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/metaModelIndependent/NodesAttributesNamesNotEmpty.scala,16,9,3,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/ModelRule.scala,20,5,11,1,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeAttributesNamesNotNull.scala,17,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeAttributesNoNullValues.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeAttributesNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeAttributesValuesNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeSourcesNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeTargetsNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/EdgeTypeNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/ElementsIdNotNull.scala,17,10,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/ElementsNoNullValues.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/ElementsNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeAttributesNamesNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeAttributesNoNullValues.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeAttributesNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeAttributesValuesNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeInputsNoNullValues.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeInputsNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeOutputsNoNullValues.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeOutputsNotNull.scala,16,9,4,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NodeTypeNotNull.scala,16,9,4,1,1,0,0,3,0,0,0,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/nullChecks/NullChecks.scala,70,40,23,1,2,1,0,1,1,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/Rule.scala,25,6,14,0,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/SingleEdgeRule.scala,38,11,20,3,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/SingleNodeRule.scala,38,11,20,3,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Attributes.scala,16,6,5,3,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/AttributesInEdges.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/AttributesInNodes.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/AttributesOfType.scala,15,6,3,3,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/AttributesOfTypeInEdges.scala,28,18,3,3,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/AttributesOfTypeInMultipleNodes.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/AttributesOfTypeInNodes.scala,25,16,3,2,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Edges.scala,17,6,5,2,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/EdgesOfType.scala,19,9,3,3,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Inputs.scala,13,4,5,1,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/InputsOfNodes.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Nodes.scala,15,6,3,2,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/NodesOfType.scala,19,9,3,3,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Outputs.scala,13,4,5,1,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/OutputsOfNodes.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Sources.scala,13,4,5,1,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/SourcesOfEdges.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/Targets.scala,13,4,5,1,1,1,0,0,0,0,0,0,0
server/app/de/htwg/zeta/server/model/modelValidator/validator/rules/validatorDsl/TargetsOfEdges.scala,13,5,3,1,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/model/result/Unreliable.scala,105,70,2,20,5,3,0,2,0,0,1,3,0
server/app/de/htwg/zeta/server/module/JsonFormatModule.scala,144,127,0,11,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/authentication/AbstractAction.scala,383,200,20,80,39,6,0,35,0,0,1,3,1
server/app/de/htwg/zeta/server/routing/authentication/AbstractSilhouetteAction.scala,30,18,2,3,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/routing/authentication/AbstractWebSocket.scala,108,89,1,5,2,1,0,1,0,0,1,2,1
server/app/de/htwg/zeta/server/routing/authentication/AbstractWebSocketAPI.scala,94,60,11,12,8,0,0,8,0,0,1,1,0
server/app/de/htwg/zeta/server/routing/authentication/ActionDependencies.scala,6,3,0,0,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/routing/authentication/AuthenticatedAction.scala,44,34,0,3,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/authentication/AuthenticatedWebSocket.scala,25,18,2,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/authentication/BasicAction.scala,21,12,2,2,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/authentication/BasicWebSocket.scala,24,17,2,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/authentication/UnAuthenticatedAction.scala,28,20,2,2,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/authentication/UnAuthenticatedWebSocket.scala,24,17,2,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/routing/RouteController.scala,50,28,2,0,12,11,0,1,0,0,1,12,0
server/app/de/htwg/zeta/server/routing/WebController.scala,63,56,2,0,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/routing/WebControllerContainer.scala,62,56,2,0,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/silhouette/CustomSecuredErrorHandler.scala,47,19,21,2,1,0,0,1,0,0,0,1,1
server/app/de/htwg/zeta/server/silhouette/CustomUnsecuredErrorHandler.scala,27,11,11,1,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/silhouette/SilhouetteLoginInfoDao.scala,37,14,14,3,1,0,0,1,0,0,0,0,0
server/app/de/htwg/zeta/server/silhouette/SilhouetteModule.scala,228,147,65,12,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/silhouette/SilhouettePasswordInfoDao.scala,70,26,31,8,1,0,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/silhouette/ZetaEnv.scala,18,7,5,0,0,0,0,0,0,0,1,1,0
server/app/de/htwg/zeta/server/silhouette/ZetaIdentity.scala,15,12,0,0,1,0,0,1,1,0,0,1,0
server/app/de/htwg/zeta/server/start/CustomApplicationLoader.scala,150,93,20,8,5,3,0,2,0,1,0,3,1
server/app/de/htwg/zeta/server/start/DevelopmentStarter.scala,209,151,20,12,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/start/GeneratorImageSetup.scala,104,85,3,9,2,1,0,1,0,0,0,1,0
server/app/de/htwg/zeta/server/util/Filters.scala,50,28,8,2,2,0,0,2,0,0,0,2,0
server/app/de/htwg/zeta/server/util/Logger.scala,13,4,6,0,0,0,0,0,0,0,1,0,0
server/app/de/htwg/zeta/server/util/route/Binders.scala,25,13,6,2,2,2,0,0,0,0,0,1,0
server/app/experimental/ScalaCodeGenerator.scala,233,153,1,17,2,3,0,3,2,0,0,1,0
